pair_id,roi_id,scenario,模型代码,模型名称,起点_row,起点_col,终点_row,终点_col,是否找到路径,路径总代价_J,路径长度_L_m,平均单位距离代价_J除以L,绕行率_L除以直线距离,路径节点数,评价路径长度_m,平均上坡牵引利用率,平均下坡制动利用率,平均侧翻稳定性利用率,平均侧滑附着利用率,平均最大利用率,最大上坡牵引利用率,最大下坡制动利用率,最大侧翻稳定性利用率,最大侧滑附着利用率,最大rho_max,P_rho_roll_gt_0p7,P_rho_slide_gt_0p7,P_rho_up_gt_0p7,P_rho_down_gt_0p7,P_rho_max_gt_1p0,P_rho_max_gt_0p9,主导限制_上坡牵引_路径比例,主导限制_下坡制动_路径比例,主导限制_侧翻稳定性_路径比例,主导限制_侧滑附着_路径比例,平均侧滑附着能力_mu_s,平均制动附着能力_mu_b
16,3,diagonal_nw_se,V10空间附着,V10 空间附着车辆能力利用率,309,860,410,759,True,10248.348417397487,4616.937585956053,2.2197286029101275,1.1223300896963098,129,4616.937585956059,0.2901796423259636,0.5594446101430484,0.3542314607311,1.034782446090954,1.3437918334515133,2.3601607650815186,3.7422329862817536,1.150582238558359,3.83625968011761,3.83625968011761,0.12822981278654372,0.5580985994332394,0.16824146061513828,0.2715194083354423,0.602207681912214,0.6297433972076887,0.14908424320240346,0.32230977569403196,0.0,0.5286059811035646,0.33988756474553505,0.33988756474553505
17,3,random_far_1,B0,B0 静态坡度代价,380,777,336,853,True,12855.028852040232,3140.7829434730506,4.092937679362603,1.2418163909026596,91,3140.782943473052,0.17040454824298026,0.4850293995354145,0.3710079128863611,1.3072397838938545,1.4761651685898909,1.8923811539842799,3.83625968011761,1.150582238558359,4.450061228936428,4.450061228936428,0.13662514901345757,0.6464466094067263,0.04807388224560707,0.26408051411177474,0.6059692248844828,0.633478576629904,0.09614776449121414,0.16793274962056062,0.0,0.7359194858882255,0.30299119947290953,0.30299119947290953
17,3,random_far_1,B1,B1 方向纵坡代价,380,777,336,853,True,4126.438694366806,2828.920983833314,1.4586617010331966,1.1185110558477631,81,2828.9209838333145,0.122453105934537,0.3222219743334873,0.6501558142616632,1.8151193440803797,1.837165240197926,0.8930338030038173,1.4942917497409938,1.4443410281482179,4.450061228936428,4.450061228936428,0.46524103057321387,0.8423495156295324,0.01439763655068656,0.15415703194491537,0.8363858193041193,0.8465664857421691,0.03897593953942288,0.01439763655068656,0.0,0.9466264239098906,0.34091919934926784,0.34091919934926784
17,3,random_far_1,V9常数附着,V9 常数附着车辆能力利用率,380,777,336,853,True,5582.396809369198,2977.86383884968,1.8746313167648472,1.1774007282625767,87,2977.8638388496815,0.1666404450851833,0.4510998342926623,0.4125243465241724,1.4034264815638136,1.5227059672308554,0.9923104053229885,2.6086565824799757,1.150582238558359,4.450061228936428,4.450061228936428,0.18679182349373774,0.6521120214568243,0.06203483125247096,0.2551793965326316,0.6287630435201071,0.6577774335069223,0.10140801430454954,0.11273883840474572,0.0,0.7858531472907049,0.3062858350779887,0.3062858350779887
17,3,random_far_1,V10空间附着,V10 空间附着车辆能力利用率,380,777,336,853,True,6441.973006713722,3059.323391161364,2.10568553338464,1.2096085595826174,89,3059.323391161367,0.32242519246307,0.639429990699784,0.33544871614835686,0.9224826263610173,1.2480663132002194,1.7860676060076355,2.3783001704539704,0.7627455289319462,5.984565100983471,5.984565100983471,0.026626656255768405,0.6110750369952707,0.19123212641757031,0.3698199531509578,0.6032762699382793,0.6354174872649405,0.25484553262719145,0.30325331251153687,0.0,0.4419011548612717,0.36919684980616757,0.36919684980616757
18,3,random_far_2,B0,B0 静态坡度代价,323,857,293,795,True,12304.152508224171,2224.9624662991764,5.530049470313047,1.1216395731937787,65,2224.962466299176,0.45773620387426184,0.6186706802692262,0.3242183268570894,1.1817747860730703,1.6924971623242329,1.6372286388403323,5.960328096054528,1.16351012887924,9.360473619486969,9.360473619486969,0.06786165235168155,0.5388325214724776,0.22633252147247762,0.2888325214724776,0.7316941738241591,0.75,0.3339466094067263,0.2575825214724776,0.0,0.40847086912079617,0.3342955341281918,0.3342955341281918
18,3,random_far_2,B1,B1 方向纵坡代价,323,857,293,795,True,5409.330829241074,2781.2030828739676,1.9449607483000917,1.4020494664922218,81,2781.20308287397,0.25253337506260304,0.28594780367951844,0.7438562372096376,1.9961959215475444,2.0052138174345644,1.3182879949103978,1.9272621383233608,1.279861141767164,7.519068973030517,7.519068973030517,0.5560660171779821,0.9585786437626904,0.09393398282201788,0.18535533905932738,0.9439339828220179,0.9439339828220179,0.02071067811865475,0.014644660940672625,0.0,0.9646446609406719,0.36640034889799145,0.36640034889799145
18,3,random_far_2,V9常数附着,V9 常数附着车辆能力利用率,323,857,293,795,True,4578.220295009409,2201.1035158195045,2.0799659180521854,1.1096118902830718,65,2201.1035158195036,0.4552222933822535,0.5293761315126287,0.3959106758847116,1.365004638049237,1.6598973700024975,1.5947032196496744,2.9155573568893836,1.16351012887924,9.360473619486969,9.360473619486969,0.10785068963154612,0.6100956319528955,0.21794632158444166,0.2865435630582571,0.7418703447015793,0.7418703447015793,0.31906218425193966,0.2026168965438487,0.0,0.4783209192042118,0.33576274145945156,0.33576274145945156
18,3,random_far_2,V10空间附着,V10 空间附着车辆能力利用率,323,857,293,795,True,5174.226872130446,2210.9862166921725,2.340234793445044,1.1145939196686097,67,2210.9862166921716,0.5166416221816781,0.5662794419349823,0.3579419729834137,1.0215482450936024,1.433574687475875,1.5947032196496744,2.822320448137235,1.3315727030506854,6.905267424211701,6.905267424211701,0.04447353730452766,0.5997381642592511,0.3742098407544624,0.30591921630659574,0.7223676865226384,0.7353936840157816,0.3557882984362214,0.24078922884087942,0.0,0.40342247272289944,0.3615677684004107,0.3615677684004107
19,4,contour_cross_slope,B0,B0 静态坡度代价,665,672,774,767,True,17127.76544308688,4643.6911125048955,3.68839464730199,1.1151436746038002,132,4643.691112504897,0.2864563955011543,0.6085008320226659,0.14922179083245968,0.36123408179706035,0.9274092656905751,1.552177800459016,2.566875826953667,0.49125983219345687,1.2488377354466254,2.566875826953667,0.0,0.10481113573473744,0.16620807756041928,0.43465832686748657,0.3375540830970175,0.40772201661208246,0.38052751246821326,0.49711936841828297,0.0,0.12235311911350369,0.3975421551248191,0.3975421551248191
19,4,contour_cross_slope,B1,B1 方向纵坡代价,665,672,774,767,True,9900.410153439969,6383.989813668301,1.5508186012833092,1.5330618869710178,180,6383.989813668296,0.1268381959824385,0.36565036480266533,0.7193061662748385,2.019579746702448,2.032736139947525,1.2332371565290816,1.8179036415076124,1.4479237159386096,9.360473619486969,9.360473619486969,0.5752385130696238,0.9737060271148442,0.025519950591800226,0.21750579302255205,0.9237607587560863,0.9590773967007459,0.012759975295900113,0.0308053054149077,0.0,0.9564347192891929,0.35236298959670764,0.35236298959670764
19,4,contour_cross_slope,V9常数附着,V9 常数附着车辆能力利用率,665,672,774,767,True,8011.138332935037,4356.887076009994,1.8387298530288234,1.0462700782771908,115,4356.887076010001,0.3074996606432477,0.7045932216025323,0.20110214381620897,0.5133734155774555,1.0781335884179455,1.5636406386907695,5.831114713778768,0.7678775086357614,2.455206195275271,5.831114713778768,0.006610293178032421,0.21728071807727473,0.18149117910150922,0.41473055662045216,0.4097241895211975,0.4564660208393765,0.3333333333333335,0.46147238793863127,0.0,0.20519427872803558,0.3901482706186091,0.3901482706186091
19,4,contour_cross_slope,V10空间附着,V10 空间附着车辆能力利用率,665,672,774,767,True,8724.249282389259,4441.241204390848,1.9643718683335643,1.0665270183732525,120,4441.2412043908525,0.30185420269696545,0.6406992874348486,0.1938443195137517,0.4672208993714084,0.988855375459111,1.5636406386907695,3.836438700627538,0.8775742955837272,2.1989156946870576,3.836438700627538,0.0064847414473983055,0.19861088043348435,0.18452879180328008,0.41936205306515895,0.3545146385911759,0.4408505959131215,0.34914250287918536,0.49004245963631266,0.0,0.16081503748450224,0.3979284598777892,0.3979284598777892
20,4,upslope_downslope,B0,B0 静态坡度代价,767,665,672,774,True,15929.483795857148,4948.564947341134,3.2190107567277795,1.1883565822311648,143,4948.564947341132,0.5108406530314479,0.13875584272830874,0.15503150371362656,0.4506796606353607,0.7756904025660706,1.5734405100543454,2.588971945418631,0.6033323282138126,5.21731316495995,5.21731316495995,0.0,0.1686066432876654,0.3516774498632099,0.07266346191784043,0.24950072894981515,0.3081136372603501,0.6041738051141341,0.09594318136982495,0.0,0.29988301351604085,0.356875109592174,0.356875109592174
20,4,upslope_downslope,B1,B1 方向纵坡代价,767,665,672,774,True,12498.208876338675,6280.366914280942,1.9900443790822102,1.5081777122926576,188,6280.366914280935,0.37631293761836315,0.0766571696291502,0.49013247211156846,1.22242404309724,1.282230636622287,1.5937106509732848,1.518387517193086,1.5642747288265337,4.153804264300107,4.153804264300107,0.17602365012023477,0.7667217554417503,0.11876905568221983,0.043497292686814334,0.6204380962571292,0.6746805099895358,0.12984007717202242,0.028627297219007482,0.0,0.8415326256089704,0.38038051465669465,0.38038051465669465
20,4,upslope_downslope,V9常数附着,V9 常数附着车辆能力利用率,767,665,672,774,True,7746.811349121452,4542.466158447873,1.7054197167136365,1.0908353464885265,126,4542.4661584478745,0.5511718416103292,0.16865253250142767,0.19937762972364387,0.532928500835446,0.8649805769278849,2.0199574115562546,3.742971667234091,1.4091400449759683,3.7418567339562947,3.742971667234091,0.00896644570044739,0.22896297819947914,0.3323957165926948,0.08703824586195381,0.34924079572070243,0.4310266192976161,0.4734192757367287,0.07281937787646628,0.0,0.4537613463868054,0.364423024764021,0.364423024764021
20,4,upslope_downslope,V10空间附着,V10 空间附着车辆能力利用率,767,665,672,774,True,8060.313978696484,4728.045240885749,1.7047878283809461,1.1354006146998619,137,4728.045240885749,0.5278894516068918,0.15835785472630606,0.16426690669444635,0.4160555826985771,0.7542758332823561,1.7222794772216485,3.007957244564948,0.6033323282138126,1.470196278682509,3.007957244564948,0.0,0.1613318051246638,0.38487607169490895,0.07605254228314426,0.23529411764705882,0.3235294117647059,0.6247835496211552,0.10546430698902662,0.0,0.269752143389818,0.3690655866037312,0.3690655866037312
21,4,diagonal_ne_sw,B0,B0 静态坡度代价,669,669,770,770,True,16104.904920821462,4860.117270225944,3.3136864864317883,1.1814445723545,142,4860.1172702259455,0.24340785082857608,0.5822366825452812,0.15622775575361555,0.43629053126062467,0.9267892436385372,1.5947032196496744,2.4633506990198266,0.5171156128352177,3.6828092929129057,3.6828092929129057,0.0,0.1632946500217787,0.12773958089728293,0.4232618056032703,0.34724253674011907,0.41284796696226195,0.319225604122318,0.49724764598657545,0.0,0.18352674989110646,0.3875328005689904,0.3875328005689904
21,4,diagonal_ne_sw,B1,B1 方向纵坡代价,669,669,770,770,True,9468.503320663376,6091.893255773898,1.5542792565659496,1.4808766583655832,174,6091.893255773894,0.12140490033208177,0.3812564612762381,0.7168881940868111,1.9916863860179403,2.0018944915959485,1.2332371565290816,1.8179036415076124,1.4479237159386096,9.360473619486969,9.360473619486969,0.567432538081791,0.9763617813815849,0.020057693616301817,0.22320720489726828,0.9192940734026666,0.961031731488966,0.0,0.0322823706389334,0.0,0.967717629361067,0.35284185188942535,0.35284185188942535
21,4,diagonal_ne_sw,V9常数附着,V9 常数附着车辆能力利用率,669,669,770,770,True,7868.724927825609,4349.898951206493,1.808944303325283,1.0574157413190417,116,4349.898951206499,0.2785282029275383,0.8176988179201391,0.17818384401318368,0.4664166833871164,1.1592904988157682,1.5947032196496744,16.87954259251749,0.5484839347398296,4.603511616141135,16.87954259251749,0.0,0.13610179200371902,0.16305597630693686,0.40991187880165614,0.4010190281348732,0.4665627192157478,0.3416257159131257,0.48481895432265576,0.0,0.1735553297642188,0.38837685660007687,0.38837685660007687
21,4,diagonal_ne_sw,V10空间附着,V10 空间附着车辆能力利用率,669,669,770,770,True,8661.694839426695,4434.253079587346,1.9533605060342556,1.0779213632187001,121,4434.253079587351,0.2763545341770431,0.7786028436098869,0.18750002756236314,0.4910276655216824,1.1030806847721915,1.5947032196496744,16.87954259251749,0.5300435031560982,4.603511616141135,16.87954259251749,0.0,0.17405839467008247,0.15995411348769958,0.42651790427869213,0.35776363397335204,0.4350503897745803,0.35730205130532855,0.49730969905737854,0.0,0.1453882496372931,0.3915476479915776,0.3915476479915776
22,4,diagonal_nw_se,B0,B0 静态坡度代价,669,770,770,669,True,15750.66026377729,4833.363743677105,3.2587367926492066,1.1749410649337835,139,4833.363743677107,0.08188367973789068,0.8802519111180453,0.16003390329766867,0.46484665272153824,1.0972794074069827,2.5727878610348083,8.439771296258742,0.7886013095737069,5.21731316495995,8.439771296258742,0.00842679721945704,0.1810521093436857,0.048092631554847214,0.5010223419337719,0.44288169718627485,0.49548716437056095,0.048092631554847214,0.717826324022829,0.0,0.234081044422323,0.3579644486331174,0.3579644486331174
22,4,diagonal_nw_se,B1,B1 方向纵坡代价,669,770,770,669,True,9810.405672675484,5992.363905120875,1.637151185743549,1.4566820958517623,178,5992.363905120869,0.05014895946754736,0.6042629022522016,0.5005085300411523,1.233550152638293,1.353589014137481,1.4132905772781954,2.145095540410792,1.5642747288265337,4.153804264300107,4.153804264300107,0.18729902786162944,0.7767254607321251,0.023206226515192517,0.37027493295284397,0.6703066619102575,0.7407499493258797,0.011603113257596259,0.21132986224686667,0.0,0.7770670244955372,0.38686974785852907,0.38686974785852907
22,4,diagonal_nw_se,V9常数附着,V9 常数附着车辆能力利用率,669,770,770,669,True,7927.369323359902,4484.865556615857,1.767582377506463,1.090224736358495,124,4484.865556615861,0.0928808708400028,0.8529051567045768,0.22577171801765342,0.5716385258142356,1.0371326887588566,2.225180908906095,2.9599996644443087,0.859291497759066,2.281778655560091,2.9599996644443087,0.012843328546837571,0.34794995550354213,0.0465098069456832,0.5461871020582539,0.48307224272737126,0.5205004449645788,0.03366647839884562,0.6739749777517704,0.0,0.2923585438493834,0.36439218650734134,0.36439218650734134
22,4,diagonal_nw_se,V10空间附着,V10 空间附着车辆能力利用率,669,770,770,669,True,8943.107487285155,4653.573813377563,1.9217719210935325,1.131235980157812,134,4653.573813377565,0.08504723997420295,0.8177330414327927,0.1886204059048712,0.47857498171782165,0.9719591319495205,2.225180908906095,2.510143425352762,0.859291497759066,2.281778655560091,2.510143425352762,0.012377713160244585,0.2040500842162477,0.03607129956274872,0.4956238175444046,0.4074781570096089,0.45336366140153356,0.03863480789381735,0.7331816929923315,0.0,0.22818349911385044,0.3706846153756075,0.3706846153756075
23,4,random_far_1,B0,B0 静态坡度代价,799,650,764,721,True,14169.290062629856,2862.662635185654,4.9496891070822695,1.2556770268086053,83,2862.6626351856553,0.2740871400023761,1.253692377599584,0.22274791928146467,0.6900042306234647,1.7194801824360693,1.683920687820829,16.572641818108078,0.6398979238631345,3.375908518503494,16.572641818108078,0.0,0.4045717247665315,0.20436949513363042,0.45386392105137774,0.6498988851835494,0.7127040261350891,0.21443016402350082,0.43546872116004876,0.0,0.3501011148164507,0.32097209267733484,0.32097209267733484
23,4,random_far_1,B1,B1 方向纵坡代价,799,650,764,721,True,8119.637037836634,3624.2477359436593,2.24036479551597,1.589738366495433,114,3624.24773594366,0.20311017501404496,0.6462913170372827,0.6799354097636883,1.8328824715920087,1.9124889494012183,1.0843981893617787,2.363204355689731,1.615986290110055,4.295965369957867,4.295965369957867,0.3825643536869421,0.906004697974366,0.11045316598664989,0.43546344323813096,0.9092962707665693,0.9251893901195197,0.039732798382376144,0.11317999417078754,0.0,0.8470872074468362,0.35165928589025885,0.35165928589025885
23,4,random_far_1,V9常数附着,V9 常数附着车辆能力利用率,799,650,764,721,True,5345.645116306684,2486.2119489104016,2.150116412500329,1.0905508702464954,72,2486.2119489104025,0.3030482177183898,1.6413679067203832,0.35855723564943603,1.063948445982346,2.2541368370054635,1.5734405100543458,16.572641818108078,0.8592914977590662,3.375908518503494,16.572641818108078,0.0627182971621573,0.6288294719274417,0.2573179424763123,0.5149768863311958,0.8090343566761538,0.8485846363821739,0.11467583574918042,0.4686408514189215,0.0,0.4166833128318983,0.32581606924745404,0.32581606924745404
23,4,random_far_1,V10空间附着,V10 空间附着车辆能力利用率,799,650,764,721,True,6337.4024442280015,2550.8006755459164,2.4844757589189856,1.1188820397074672,73,2550.8006755459173,0.28654745411326005,1.364811359940486,0.3311063599407993,0.9586705374200399,1.9258667125216058,1.5734405100543458,16.572641818108078,0.9141398912330493,3.375908518503494,16.572641818108078,0.04983951906655899,0.5743580762662359,0.2348349570550447,0.47467903813311796,0.6841930333212807,0.7659674476121605,0.12773958089728296,0.4520976571635191,0.0,0.4201627619391983,0.33114586992183603,0.33114586992183603
24,4,random_far_2,B0,B0 静态坡度代价,692,646,641,722,True,14450.677214564195,3030.523090245359,4.768377202298178,1.1496782470008937,88,3030.5230902453604,0.43493833342487387,0.4869999521073834,0.28564320547774635,0.8645131313646758,1.344733637383895,1.7010167676263195,2.2867874757330235,0.7886013095737069,4.1431604545270195,4.1431604545270195,0.022943259299245226,0.543440727745301,0.28319199352227314,0.2468088840905727,0.7292927158694685,0.7807462026690837,0.29432592992452283,0.22780206575699274,0.0,0.47787200431848476,0.35118378522113397,0.35118378522113397
24,4,random_far_2,B1,B1 方向纵坡代价,692,646,641,722,True,5127.492233086,3237.0665470937392,1.583993457808119,1.2280338682344958,96,3237.06654709374,0.22178569641651832,0.24611430346996854,0.7536164240751089,2.4189793896207865,2.41976860043896,0.9355592221944753,4.910412390550543,1.6289141804309357,9.974275168305788,9.974275168305788,0.5133455555347775,0.9785206525536914,0.0644380423389261,0.123664321054606,0.9659383421305675,0.9785206525536914,0.012582310423123732,0.0,0.0,0.9874176895768759,0.32771277278921196,0.32771277278921196
24,4,random_far_2,V9常数附着,V9 常数附着车辆能力利用率,692,646,641,722,True,5696.829625345474,2847.8385838766512,2.000404677989369,1.0803739068649487,80,2847.8385838766526,0.45645288191138744,0.6040496498502075,0.3187583528176076,0.9140331974589074,1.3623202177185338,1.7010167676263195,4.14316045452702,0.7130291151617782,4.450061228936426,4.450061228936426,0.01011303838604567,0.6093594491457412,0.3072824091830396,0.28777504392035613,0.7321533327971049,0.7869074823836332,0.2929804131406942,0.23475601740727398,0.0,0.47226356945203213,0.36218506690912966,0.36218506690912966
24,4,random_far_2,V10空间附着,V10 空间附着车辆能力利用率,692,646,641,722,True,6389.398766193452,2847.8385838766512,2.243595828207304,1.0803739068649487,80,2847.8385838766526,0.4658799567543275,0.599782028429163,0.3121021459142237,0.8955133870219265,1.355549632166724,1.7010167676263195,4.14316045452702,0.7130291151617782,4.450061228936426,4.450061228936426,0.01011303838604567,0.6034353684159954,0.31147136683933946,0.28777504392035613,0.7220402944110593,0.7767944439975875,0.32750848595513105,0.23475601740727398,0.0,0.43773549663759537,0.3631077978796161,0.3631077978796161
